step,continuous_action,discrete_action,reward,pnl,portfolio_value,position,position_change,pnl_component,pnl_unclipped,inactivity_penalty,opportunity_penalty,trade_bonus,total_reward
4064,-0.36320799589157104,2,-2.3355563967141846,-323.1327189526787,138147.2940652473,-0.02323622878679298,-0.046512925506622185,-2.3390448661271814,-2.3390448661271814,-0.0,-0.0,0.003488469412996664,-2.3355563967141846
4065,0.4348553419113159,1,-1.2265658876254155,-169.7193548694873,137977.5747103778,0.02322238097495834,0.04645860976175132,-1.2300502833575468,-1.2300502833575468,-0.0,-0.0,0.003484395732131349,-1.2265658876254155
4066,0.42932426929473877,1,0.0,0.0,138001.08737111496,0.02322238097495834,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4067,-0.364154577255249,2,-1.3594772223429534,-187.80158581025893,137789.77312456755,-0.02317949290698595,-0.04640187388194429,-1.3629573628840992,-1.3629573628840992,-0.0,-0.0,0.0034801405411458222,-1.3594772223429534
4068,0.38664710521698,1,-0.7249928509716206,-100.30272804421132,137689.47039652336,0.02319019692567893,0.04636968983266488,-0.7284705777090704,-0.7284705777090704,-0.0,-0.0,0.0034777267374498664,-0.7249928509716206
4069,-0.312650203704834,0,-0.01,0.0,137820.06599051034,0.02319019692567893,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4070,0.2511417865753174,0,-0.02,0.0,137891.01639800443,0.02319019692567893,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
4071,-0.3255438804626465,0,-0.03,0.0,137803.55457029925,0.02319019692567893,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
4072,0.39426660537719727,1,0.0,0.0,137612.86158097937,0.02319019692567893,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4073,-0.018934667110443115,0,-0.01,0.0,137594.9123685589,0.02319019692567893,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4074,0.43783295154571533,1,0.0,0.0,137539.69650967888,0.02319019692567893,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4075,-0.32948875427246094,0,-0.01,0.0,137553.70338862197,0.02319019692567893,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4076,-0.3644380569458008,2,-3.1143688029637775,-427.9600394980471,137261.5103570253,-0.023151883307118922,-0.04634208023279785,-3.1178444589812373,-3.1178444589812373,-0.0,-0.0,0.003475656017459839,-3.1143688029637775
4077,0.45583677291870117,1,0.011993887441484326,1.1691482376156301,137262.67950526293,0.02319865101212748,0.046350534319246406,0.008517597367540845,0.008517597367540845,-0.0,-0.0,0.0034762900739434806,0.011993887441484326
4078,-0.038391172885894775,0,-0.01,0.0,137214.70469496984,0.02319865101212748,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4079,-0.24357545375823975,0,-0.02,0.0,137176.97208909862,0.02319865101212748,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
4080,-0.30360865592956543,0,-0.03,0.0,137255.18634098602,0.02319865101212748,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
4081,0.42713463306427,1,0.0,0.0,137168.94535584844,0.02319865101212748,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4082,0.3169032335281372,0,-0.01,0.0,137376.14410736324,0.02319865101212748,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4083,-0.1530749797821045,0,-0.02,0.0,137139.79625085168,0.02319865101212748,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
4084,0.2721388339996338,0,-0.03,0.0,137301.59524233578,0.02319865101212748,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
4085,-0.36889445781707764,2,-1.7162008846510237,-235.64231792677876,137027.03718733613,-0.023156724738763523,-0.046355375750891006,-1.7196775378323406,-1.7196775378323406,-0.0,-0.0,0.003476653181316826,-1.7162008846510237
4086,0.05563819408416748,0,-0.01,0.0,136921.0488582068,-0.023156724738763523,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4087,-0.2305140495300293,0,-0.02,0.0,136911.19567183047,-0.023156724738763523,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
4088,-0.28274720907211304,0,-0.03,0.0,136770.54172576722,-0.023156724738763523,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
4089,-0.2349773645401001,0,-0.03,0.0,136818.40667580225,-0.023156724738763523,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
4090,0.448783278465271,1,-2.3324765968200367,-319.3416624477248,136707.6955248884,0.023089102062504255,0.04624582680126778,-2.3359450338301317,-2.3359450338301317,-0.0,-0.0,0.0034684370100950836,-2.3324765968200367
4091,0.3138620853424072,0,-0.01,0.0,136882.44539384847,0.023089102062504255,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4092,0.35732054710388184,1,0.0,0.0,136868.46494254962,0.023089102062504255,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4093,-0.1972917914390564,0,-0.01,0.0,136895.7562611875,0.023089102062504255,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4094,0.18345189094543457,0,-0.02,0.0,137047.90189922837,0.023089102062504255,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
4095,-0.31808948516845703,0,-0.03,0.0,136920.58859045574,0.023089102062504255,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
4096,-0.3116598129272461,0,-0.03,0.0,136993.9773013614,0.023089102062504255,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
4097,0.4409599304199219,1,0.0,0.0,136921.23508531347,0.023089102062504255,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4098,-0.17022842168807983,0,-0.01,0.0,136904.94572380837,0.023089102062504255,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4099,0.43562865257263184,1,0.0,0.0,136913.8581172045,0.023089102062504255,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4100,-0.06023752689361572,0,-0.01,0.0,136728.98367699003,0.023089102062504255,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4101,-0.14811354875564575,0,-0.02,0.0,136633.1523588796,0.023089102062504255,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
4102,0.44186854362487793,1,0.0,0.0,136799.2669036683,0.023089102062504255,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4103,-0.29875731468200684,0,-0.01,0.0,136908.36291091362,0.023089102062504255,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4104,-0.11667042970657349,0,-0.02,0.0,136900.65115082476,0.023089102062504255,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
4105,0.43237805366516113,1,0.0,0.0,136930.60926075085,0.023089102062504255,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4106,0.38105571269989014,1,0.0,0.0,136894.33628141065,0.023089102062504255,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4107,-0.33589696884155273,2,0.7876919051062347,107.29471398572333,136814.99023887413,-0.02304096227229714,-0.04613006433480139,0.7842321502811246,0.7842321502811246,-0.0,-0.0,0.003459754825110104,0.7876919051062347
4108,-0.22009146213531494,0,-0.01,0.0,136839.6555889866,-0.02304096227229714,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4109,0.09291791915893555,0,-0.02,0.0,136811.1193572124,-0.02304096227229714,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
4110,0.26547396183013916,0,-0.03,0.0,136670.01650425684,-0.02304096227229714,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
4111,-0.3654444217681885,2,0.0,0.0,136765.84386634734,-0.02304096227229714,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4112,-0.3159458637237549,0,-0.01,0.0,136573.84352773227,-0.02304096227229714,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4113,-0.3151770830154419,0,-0.02,0.0,136762.64117259148,-0.02304096227229714,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
4114,0.0702660083770752,0,-0.03,0.0,136561.91982975637,-0.02304096227229714,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
4115,0.31732797622680664,0,-0.03,0.0,136607.89806997072,-0.02304096227229714,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
4116,-0.2636544704437256,0,-0.03,0.0,136637.82827996244,-0.02304096227229714,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
4117,0.24840712547302246,0,-0.03,0.0,136870.86457238445,-0.02304096227229714,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
4118,0.3309204578399658,1,-0.9781663125234604,-134.16894651568765,136680.82129235845,0.02303929536705975,0.046080257639356886,-0.9816223318464122,-0.9816223318464122,-0.0,-0.0,0.0034560193229517667,-0.9781663125234604
4119,0.07376348972320557,0,-0.01,0.0,136552.9301637759,0.02303929536705975,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4120,0.4578282833099365,1,0.0,0.0,136478.25980749127,0.02303929536705975,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4121,-0.3493611216545105,2,-3.4086961647593714,-464.7894324029262,136216.03185995552,-0.023001983497882295,-0.04604127886494204,-3.412149260674242,-3.412149260674242,-0.0,-0.0,0.003453095914870653,-3.4086961647593714
4122,-0.2864382266998291,0,-0.01,0.0,136098.61823519057,-0.023001983497882295,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4123,0.3052852153778076,0,-0.02,0.0,136073.14353846668,-0.023001983497882295,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
4124,-0.2407814860343933,0,-0.03,0.0,136035.3857825549,-0.023001983497882295,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
4125,0.015033483505249023,0,-0.03,0.0,136169.878380067,-0.023001983497882295,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
4126,-0.3644513487815857,2,0.0,0.0,136277.88419358133,-0.023001983497882295,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4127,0.3452967405319214,1,-2.967486150642003,-403.48943666891705,135812.5424232866,0.022904227714651573,0.04590621121253387,-2.9709291164829428,-2.9709291164829428,-0.0,-0.0,0.0034429658409400403,-2.967486150642003
4128,-0.2601741552352905,0,-0.01,0.0,135722.689137962,0.022904227714651573,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4129,0.06210470199584961,0,-0.02,0.0,135924.9563729101,0.022904227714651573,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
4130,-0.35797882080078125,2,-1.1885324257984706,-161.69104736892595,135650.85137591767,-0.022861492810354902,-0.04576572052500648,-1.191964854837846,-1.191964854837846,-0.0,-0.0,0.0034324290393754862,-1.1885324257984706
4131,0.4169546365737915,1,-1.80004490212592,-244.20197021929567,135406.64940569838,0.022820285709163453,0.04568177851951835,-1.8034710355148837,-1.8034710355148837,-0.0,-0.0,0.0034261333889638763,-1.80004490212592
4132,0.2795501947402954,0,-0.01,0.0,135537.0787486691,0.022820285709163453,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4133,-0.3380221128463745,2,0.3102075998533341,41.553888111554244,135448.20329380993,-0.022773914425560204,-0.04559420013472366,0.30678803484322986,0.30678803484322986,-0.0,-0.0,0.0034195650101042745,0.3102075998533341
4134,0.3711949586868286,1,-1.6979627135464415,-230.05692097864915,135218.14637283128,0.02273775247197165,0.045511666897531854,-1.7013760885637563,-1.7013760885637563,-0.0,-0.0,0.0034133750173148893,-1.6979627135464415
4135,0.2101590633392334,0,-0.01,0.0,135170.8973231945,0.02273775247197165,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4136,-0.2855476140975952,0,-0.02,0.0,135164.0987352054,0.02273775247197165,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
4137,-0.3028135299682617,0,-0.03,0.0,135205.20859167472,0.02273775247197165,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
4138,0.10438263416290283,0,-0.03,0.0,135313.64493321357,0.02273775247197165,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
4139,0.410764217376709,1,0.0,0.0,135314.1679015204,0.02273775247197165,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4140,0.2106837034225464,0,-0.01,0.0,135389.53218208876,0.02273775247197165,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4141,0.35538148880004883,1,0.0,0.0,135589.18101766892,0.02273775247197165,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4142,0.25488734245300293,0,-0.01,0.0,135635.7138281028,0.02273775247197165,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4143,-0.3072581887245178,0,-0.02,0.0,135673.76545686464,0.02273775247197165,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
4144,-0.3379511833190918,2,0.19890147691567547,26.43954000781781,135244.5859128391,-0.022691829494616376,-0.04542958196658803,0.19549425826818137,0.19549425826818137,-0.0,-0.0,0.003407218647494102,0.19890147691567547
4145,-0.31279289722442627,0,-0.01,0.0,135564.76762700814,-0.022691829494616376,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4146,0.42678022384643555,1,0.22413213467314336,29.85833770294728,135274.44425054203,0.022747869649737917,0.04543969914435429,0.22072415723731678,0.22072415723731678,-0.0,-0.0,0.0034079774358265723,0.22413213467314336
4147,-0.3413594961166382,2,-1.8835261395173186,-254.7733788754254,135019.67087166663,-0.022707180136176498,-0.045455049785914414,-1.8869352682512621,-1.8869352682512621,-0.0,-0.0,0.0034091287339435812,-1.8835261395173186
4148,0.43056797981262207,1,-1.3332077691101254,-180.22807785075213,134839.44279381586,0.02268855136438226,0.045395731500558756,-1.3366124489726674,-1.3366124489726674,-0.0,-0.0,0.0034046798625419067,-1.3332077691101254
4149,0.4055767059326172,1,0.0,0.0,134868.99463196797,0.02268855136438226,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4150,0.42919158935546875,1,0.0,0.0,134861.66622987727,0.02268855136438226,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4151,0.31601476669311523,0,-0.01,0.0,134998.5462602586,0.02268855136438226,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4152,-0.31852638721466064,0,-0.02,0.0,135009.00568243756,0.02268855136438226,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
4153,-0.29978054761886597,0,-0.03,0.0,134918.24013270435,0.02268855136438226,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
4154,0.3874286413192749,1,0.0,0.0,135038.46676638423,0.02268855136438226,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4155,0.41065263748168945,1,0.0,0.0,135012.07998114746,0.02268855136438226,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4156,-0.2956894636154175,0,-0.01,0.0,135076.061695995,0.02268855136438226,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4157,0.37493276596069336,1,0.0,0.0,135018.02438160492,0.02268855136438226,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4158,0.3321571350097656,1,0.0,0.0,134939.0455343055,0.02268855136438226,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4159,-0.3216296434402466,0,-0.01,0.0,134949.27807097085,0.02268855136438226,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4160,0.26402711868286133,0,-0.02,0.0,134950.83223673928,0.02268855136438226,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
4161,-0.3627694845199585,2,-0.5392103739880014,-73.1255997811282,134766.31719403475,-0.022644584836348014,-0.045333136200730276,-0.5426103592030562,-0.5426103592030562,-0.0,-0.0,0.0033999852150547703,-0.5392103739880014
4162,0.412760853767395,1,-1.5554161872178014,-209.74821778008447,134556.56897625467,0.02261541759528431,0.04526000243163232,-1.558810687400174,-1.558810687400174,-0.0,-0.0,0.0033945001823724244,-1.5554161872178014
4163,-0.36465024948120117,2,-3.456102683159403,-463.89257583556247,134092.6764004191,-0.022578911008834922,-0.04519432860411923,-3.459492257804712,-3.459492257804712,-0.0,-0.0,0.003389574645308943,-3.456102683159403
4164,-0.34001654386520386,2,0.0,0.0,134144.90142158253,-0.022578911008834922,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4165,0.2337334156036377,0,-0.01,0.0,134049.15554944956,-0.022578911008834922,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4166,-0.3388444185256958,2,0.0,0.0,134085.0560179536,-0.022578911008834922,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4167,-0.08820569515228271,0,-0.01,0.0,134114.78115429674,-0.022578911008834922,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4168,0.29433631896972656,0,-0.02,0.0,133995.7790038247,-0.022578911008834922,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
4169,0.24734234809875488,0,-0.03,0.0,134081.75949694632,-0.022578911008834922,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
4170,0.04332852363586426,0,-0.03,0.0,134267.9564865807,-0.022578911008834922,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
4171,-0.3483104705810547,2,0.0,0.0,134287.30661331525,-0.022578911008834922,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4172,-0.29560399055480957,0,-0.01,0.0,134345.63922990658,-0.022578911008834922,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4173,-0.3685646057128906,2,0.0,0.0,134461.9883583351,-0.022578911008834922,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4174,0.4573744535446167,1,1.1157532314520104,149.3252996198645,134242.00170003896,0.022677423846122813,0.04525633485495774,1.1123590063378885,1.1123590063378885,-0.0,-0.0,0.0033942251141218308,1.1157532314520104
4175,0.41350221633911133,1,0.0,0.0,134301.37119566812,0.022677423846122813,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4176,-0.3643532991409302,2,-1.3635978514923361,-183.2578101926413,134058.74388984632,-0.022635552387626684,-0.0453129762337495,-1.3669963247098673,-1.3669963247098673,-0.0,-0.0,0.0033984732175312126,-1.3635978514923361
4177,-0.14470314979553223,0,-0.01,0.0,134021.70080836397,-0.022635552387626684,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4178,-0.3558719754219055,2,0.0,0.0,133802.87160565658,-0.022635552387626684,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4179,0.38918185234069824,1,-3.4060572114405994,-455.5127047541604,133603.23118509215,0.022518615456797446,0.04515416784442413,-3.409443774028931,-3.409443774028931,-0.0,-0.0,0.00338656258833181,-3.4060572114405994
4180,0.32026028633117676,0,-0.01,0.0,133636.69384766096,0.022518615456797446,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4181,0.45461714267730713,1,0.0,0.0,133575.45447292618,0.022518615456797446,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4182,0.40459585189819336,1,0.0,0.0,133473.71536829238,0.022518615456797446,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4183,-0.36891984939575195,2,-3.298045256581101,-439.629018481725,133163.60216661042,-0.02248187011837068,-0.04500048557516813,-3.3014202929992384,-3.3014202929992384,-0.0,-0.0,0.0033750364181376093,-3.298045256581101
4184,-0.3435326814651489,2,0.0,0.0,133220.97589915252,-0.02248187011837068,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4185,0.4309786558151245,1,-1.6902252137079277,-225.14388756965184,132938.4582790408,0.02244653968936503,0.04492840980773571,-1.6935948444435078,-1.6935948444435078,-0.0,-0.0,0.0033696307355801777,-1.6902252137079277
4186,-0.31813591718673706,0,-0.01,0.0,133219.4777326818,0.02244653968936503,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4187,-0.36106306314468384,2,-0.329677126613439,-44.25919119343597,132894.19908784734,-0.022402520453047543,-0.04484906014241257,-0.33304080612411996,-0.33304080612411996,-0.0,-0.0,0.0033636795106809425,-0.329677126613439
4188,-0.36109817028045654,2,0.0,0.0,132944.0222933349,-0.022402520453047543,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4189,0.3838818073272705,1,-1.364951174223942,-181.59199560461212,132712.60709224275,0.022382646482891323,0.04478516693593887,-1.3683100617441373,-1.3683100617441373,-0.0,-0.0,0.0033588875201954155,-1.364951174223942
4190,-0.3604480028152466,2,-1.4414085654258335,-191.4616314243957,132521.1454608183,-0.022341512375798397,-0.044724158858689717,-1.4447628773402352,-1.4447628773402352,-0.0,-0.0,0.0033543119144017284,-1.4414085654258335
4191,0.4156090021133423,1,-2.0362332792455584,-269.73741343094525,132251.40804738738,0.022290162432793307,0.044631674808591704,-2.039580654856203,-2.039580654856203,-0.0,-0.0,0.003347375610644378,-2.0362332792455584
4192,-0.2586561441421509,0,-0.01,0.0,132404.22940102662,0.022290162432793307,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4193,-0.3060173988342285,0,-0.02,0.0,132115.0814139484,0.022290162432793307,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
4194,-0.26804471015930176,0,-0.03,0.0,131831.32764617895,0.022290162432793307,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
4195,0.45401740074157715,1,0.0,0.0,131772.51505260004,0.022290162432793307,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4196,-0.22939568758010864,0,-0.01,0.0,131902.5892954766,0.022290162432793307,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4197,0.474281907081604,1,0.0,0.0,131716.80079159926,0.022290162432793307,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4198,0.22918355464935303,0,-0.01,0.0,131360.4591098674,0.022290162432793307,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4199,-0.2899929881095886,0,-0.02,0.0,131427.93143155146,0.022290162432793307,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
4200,0.47155213356018066,1,0.0,0.0,131456.73032141465,0.022290162432793307,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4201,-0.08906704187393188,0,-0.01,0.0,131327.83745714702,0.022290162432793307,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4202,0.4880025386810303,1,0.0,0.0,131211.4605190854,0.022290162432793307,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4203,0.3441457748413086,1,0.0,0.0,131097.05626039908,0.022290162432793307,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4204,-0.058981120586395264,0,-0.01,0.0,131110.08486034107,0.022290162432793307,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4205,0.473189115524292,1,0.0,0.0,131036.25984236365,0.022290162432793307,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4206,-0.19548535346984863,0,-0.01,0.0,131094.45945647568,0.022290162432793307,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4207,0.46847009658813477,1,0.0,0.0,130758.01174471508,0.022290162432793307,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4208,-0.023391425609588623,0,-0.01,0.0,130657.31593592494,0.022290162432793307,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4209,-0.01128995418548584,0,-0.02,0.0,130525.10183745483,0.022290162432793307,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
4210,-0.11530798673629761,0,-0.03,0.0,130495.03240833299,0.022290162432793307,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
4211,0.30381345748901367,0,-0.03,0.0,130431.94010356697,0.022290162432793307,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
4212,0.2422316074371338,0,-0.03,0.0,130525.44733497254,0.022290162432793307,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
4213,0.014197826385498047,0,-0.03,0.0,130307.36038573009,0.022290162432793307,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
4214,0.43498969078063965,1,0.0,0.0,130312.68773455152,0.022290162432793307,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4215,-0.14058488607406616,0,-0.01,0.0,130378.05363588569,0.022290162432793307,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4216,-0.06701844930648804,0,-0.02,0.0,130595.54989582367,0.022290162432793307,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
4217,-0.2959662675857544,0,-0.03,0.0,130539.01089881289,0.022290162432793307,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
4218,-0.2938973903656006,0,-0.03,0.0,130577.07135116689,0.022290162432793307,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
4219,0.37228262424468994,1,0.0,0.0,130365.40396870508,0.022290162432793307,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4220,0.18613922595977783,0,-0.01,0.0,130085.2389170873,0.022290162432793307,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4221,-0.05062025785446167,0,-0.02,0.0,130183.95090142093,0.022290162432793307,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
4222,0.3859221935272217,1,0.0,0.0,130183.29334162916,0.022290162432793307,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4223,-0.11014056205749512,0,-0.01,0.0,130321.12456103234,0.022290162432793307,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4224,0.4263499975204468,1,0.0,0.0,130160.31218416095,0.022290162432793307,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4225,0.07745933532714844,0,-0.01,0.0,130221.1086021964,0.022290162432793307,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4226,0.04408740997314453,0,-0.02,0.0,130439.73051533723,0.022290162432793307,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
4227,-0.1214209794998169,0,-0.03,0.0,130488.9137587452,0.022290162432793307,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
4228,-0.12325155735015869,0,-0.03,0.0,130521.3459450849,0.022290162432793307,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
4229,0.43249356746673584,1,0.0,0.0,130522.34900239439,0.022290162432793307,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4230,-0.17370694875717163,0,-0.01,0.0,130338.10966480614,0.022290162432793307,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4231,-0.6349766850471497,2,-9.996656980342376,-1989.0432035502222,130262.36484383715,-0.022283433002204606,-0.04457359543499791,-10.0,-15.269515534550239,-0.0,-0.0,0.0033430196576248435,-9.996656980342376
4232,-0.1317933201789856,0,-0.01,0.0,130333.97265578972,-0.022283433002204606,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
4233,0.45233261585235596,1,-1.7017869592707868,-221.73576268537846,130040.62908115175,0.0222478741514416,0.044531307153646206,-1.7051268073073103,-1.7051268073073103,-0.0,-0.0,0.003339848036523465,-1.7017869592707868
4234,-0.8653897047042847,2,-3.209137019942081,-416.4140914164616,129624.2149897353,-0.02221135100234947,-0.04445922515379107,-3.212471461828615,-3.212471461828615,-0.0,-0.0,0.0033344418865343304,-3.209137019942081
